1369987054704652648,00197029413E,-82.0,001970A78685,-87.0,0024016AC9CC,-38.0,02353B56A582,-84.0,061970A78685,-87.0,08EA4482FB14,-61.0,08EA4482FB15,-61.0,08EA4482FB16,-61.0,08EA4482FB28,-64.0,4018B16FD6D4,-85.0,5C338E6B5788,-85.0,5C353B1717C8,-88.0,5C353B56A581,-86.0,D0AEEC2D7EF7,-87.0,
1369987060468235852,00197029413E,-86.0,001970A78685,-87.0,0024016AC9CC,-44.0,061970A78685,-88.0,08EA4482FB14,-65.0,08EA4482FB15,-66.0,08EA4482FB16,-65.0,08EA4482FB28,-65.0,4018B16FD6D4,-84.0,5C338E6B5788,-85.0,
1369987064274693012,0418259a7f2280
1369987066228418272,00197029413E,-83.0,00226B8EB4A0,-80.0,0023EDFD99F1,-89.0,0024016AC9CC,-39.0,0223EDFD99F2,-79.0,02353B824EB0,-87.0,061970A78685,-88.0,08EA4482FB14,-68.0,08EA4482FB15,-68.0,08EA4482FB16,-68.0,08EA4482FB28,-63.0,4018B16FD6D4,-84.0,
1369987071988259266,00197029413E,-83.0,00226B8EB4A0,-79.0,0023EDFD99F1,-89.0,0024016AC9CC,-48.0,0223EDFD99F2,-79.0,02353B824EB0,-87.0,08EA4482FB14,-55.0,08EA4482FB15,-55.0,08EA4482FB16,-55.0,08EA4482FB28,-73.0,5C353B451E1E,-89.0,
1369987076238476991,042d61921e2580
1369987078149437329,00197029413E,-85.0,001970A78685,-87.0,00226B8EB4A0,-75.0,0024016AC9CC,-43.0,061970A78685,-86.0,08863B1F3428,-82.0,08EA4482FB14,-55.0,08EA4482FB15,-55.0,08EA4482FB16,-55.0,08EA4482FB28,-63.0,14D64DFEFDD2,-87.0,5C338E6B5788,-89.0,5C353B1E5B16,-88.0,5C353B32886C,-81.0,5C353B451E1E,-89.0,5E353B32886D,-83.0,D0AEEC2D7EF7,-82.0,
1369987084109635973,00197029413E,-80.0,001970A78685,-87.0,00226B8EB4A0,-69.0,0023EDFD99F1,-89.0,0024016AC9CC,-38.0,0223EDFD99F2,-81.0,02353B624F2D,-84.0,061970A78685,-86.0,08863B1F3428,-83.0,08EA4482FB14,-67.0,08EA4482FB15,-67.0,08EA4482FB16,-67.0,08EA4482FB28,-73.0,14D64DFEFDD2,-87.0,4018B16FD6D4,-86.0,5C338E6B5788,-89.0,5C353B1E5B16,-88.0,5C353B32886C,-85.0,5C353B451E1E,-84.0,5C353B56A581,-84.0,5E353B32886D,-83.0,944452F1875C,-86.0,D0AEEC2D7EF7,-86.0,D0AEEC406026,-87.0,
1369987089291380882,042d61921e2580
1369987090170680325,00197029413E,-80.0,001970A78685,-87.0,00226B8EB4A0,-75.0,0023EDFD99F1,-79.0,0024016AC9CC,-46.0,0223EDFD99F2,-81.0,02353B624F2D,-84.0,061970A78685,-90.0,08863B1F3428,-83.0,08EA4482FB14,-68.0,08EA4482FB15,-68.0,08EA4482FB16,-68.0,08EA4482FB28,-71.0,4018B16FD6D4,-86.0,5C353B1E5B16,-84.0,5C353B32886C,-80.0,5C353B451E1E,-84.0,5C353B56A581,-84.0,5E353B1717C9,-80.0,5E353B32886D,-81.0,944452F1875C,-86.0,D0AEEC2D7EF7,-87.0,D0AEEC406026,-87.0,
1369987095811064958,044170921e2580
1369987096132387896,00197029413E,-84.0,001970A78685,-87.0,00226B8EB4A0,-78.0,0023EDFD99F1,-82.0,0024016AC9CC,-53.0,0025F23022C3,-85.0,0223EDFD99F2,-84.0,02353B56A582,-80.0,061970A78685,-90.0,08863B1F3428,-86.0,08EA4482FB14,-69.0,08EA4482FB15,-69.0,08EA4482FB16,-69.0,08EA4482FB28,-69.0,5C353B1717C8,-78.0,5C353B1E5B16,-84.0,5C353B32886C,-82.0,5E353B1717C9,-78.0,5E353B32886D,-81.0,D0AEEC2D7EF7,-87.0,
